Section Name,Description,Company Name,Text Information
Warenwirtschaft - Funktionen (erweitert),"Tarife, die umfangreiche Warenwirtschaftsfunktionen enthalten, können hier detailliert hinsichtlich Ihrer
Warenwirtschafts-Funktionen verglichen werden.",ETIM - Unterstützung,"Gibt an, ob der Tarif den branchenübergreifenden Produkt- und Katalogdatenstandard der Elektronindustrie ETIM für die Beschreibung von Produkten unterstützt."
Warenwirtschaft - Funktionen (erweitert),"Tarife, die umfangreiche Warenwirtschaftsfunktionen enthalten, können hier detailliert hinsichtlich Ihrer
Warenwirtschafts-Funktionen verglichen werden.",Export von Bestellungen (openTRANS Format),"Gibt an, ob der Tarif die jeweilige Warenwirtschaftsfunktion beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Warenwirtschaft - Funktionen (erweitert),"Tarife, die umfangreiche Warenwirtschaftsfunktionen enthalten, können hier detailliert hinsichtlich Ihrer
Warenwirtschafts-Funktionen verglichen werden.","Export von Bestellungen/ Aufträgen (csv, xml)","Gibt an, ob der Tarif die jeweilige Warenwirtschaftsfunktion beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Warenwirtschaft - Funktionen (erweitert),"Tarife, die umfangreiche Warenwirtschaftsfunktionen enthalten, können hier detailliert hinsichtlich Ihrer
Warenwirtschafts-Funktionen verglichen werden.",HSBC Onlinebanking Abruf,"Gibt an, ob der Tarif eine funktionsfertige Anbindung an den jeweiligen Zahlungsanbieter ohne Code-Anpassungen beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Warenwirtschaft - Funktionen (erweitert),"Tarife, die umfangreiche Warenwirtschaftsfunktionen enthalten, können hier detailliert hinsichtlich Ihrer
Warenwirtschafts-Funktionen verglichen werden.","Import und Export von Artikeldaten/ Produktdaten (csv, xml)","Gibt an, ob der Tarif die jeweilige Warenwirtschaftsfunktion beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Warenwirtschaft - Funktionen (erweitert),"Tarife, die umfangreiche Warenwirtschaftsfunktionen enthalten, können hier detailliert hinsichtlich Ihrer
Warenwirtschafts-Funktionen verglichen werden.",Innergemeinschaftliche Lieferung - Rechnungsunterstützung,"Gibt an, ob der Tarif die jeweilige Warenwirtschaftsfunktion beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Warenwirtschaft - Funktionen (erweitert),"Tarife, die umfangreiche Warenwirtschaftsfunktionen enthalten, können hier detailliert hinsichtlich Ihrer
Warenwirtschafts-Funktionen verglichen werden.",Interne Bemerkung (Notiz/ Hinweis/ Memo) je Auftrag/ Bestellung,"Gibt an, ob der Tarif die jeweilige Warenwirtschaftsfunktion beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Warenwirtschaft - Funktionen (erweitert),"Tarife, die umfangreiche Warenwirtschaftsfunktionen enthalten, können hier detailliert hinsichtlich Ihrer
Warenwirtschafts-Funktionen verglichen werden.",Inventur-Funktion mit Barcodescanner Unterstützung,"Gibt an, ob der Tarif die jeweilige Warenwirtschaftsfunktion beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Warenwirtschaft - Funktionen (erweitert),"Tarife, die umfangreiche Warenwirtschaftsfunktionen enthalten, können hier detailliert hinsichtlich Ihrer
Warenwirtschafts-Funktionen verglichen werden.",Kleinunternehmer-Regelung-Unterstützung,"Gibt an, ob der Tarif, bzw. dessen Rechnungserstellungsprogramm Rechnungen gemäß der Kleinunternehmerregelung (kein Ausweis der Mwst.) erstellen kann."
Warenwirtschaft - Funktionen (erweitert),"Tarife, die umfangreiche Warenwirtschaftsfunktionen enthalten, können hier detailliert hinsichtlich Ihrer
Warenwirtschafts-Funktionen verglichen werden.",Liefermeldungen mit DESADV,"Gibt an, ob der Tarif eine automatisierte Wareneingangs-Ankündiung per EDI (DESADV-Protokoll) unterstützt."
Warenwirtschaft - Funktionen (erweitert),"Tarife, die umfangreiche Warenwirtschaftsfunktionen enthalten, können hier detailliert hinsichtlich Ihrer
Warenwirtschafts-Funktionen verglichen werden.","Lieferrückstände verwaltbar (Backorder, Überverkäufe, Zeitüberschreitung)","Gibt an, ob der Tarif eine automatisierte Wareneingangs-Ankündiung per EDI (DESADV-Protokoll) unterstützt."
Warenwirtschaft - Funktionen (erweitert),"Tarife, die umfangreiche Warenwirtschaftsfunktionen enthalten, können hier detailliert hinsichtlich Ihrer
Warenwirtschafts-Funktionen verglichen werden.",Mehrere Gutschriften je Rechnung/ Auftrag erstellbar,"Gibt an, ob der Tarif dier Erstellung mehrerer Gutschriften je Rechnung, z.B. bei Rücksendungen in mehreren Teilen, ermoeglicht."
Warenwirtschaft - Funktionen (erweitert),"Tarife, die umfangreiche Warenwirtschaftsfunktionen enthalten, können hier detailliert hinsichtlich Ihrer
Warenwirtschafts-Funktionen verglichen werden.",Nachfolgeprodukt definier- und anzeigbar,"Gibt an, ob der Tarif dier Erstellung mehrerer Gutschriften je Rechnung, z.B. bei Rücksendungen in mehreren Teilen, ermoeglicht."
Warenwirtschaft - Funktionen (erweitert),"Tarife, die umfangreiche Warenwirtschaftsfunktionen enthalten, können hier detailliert hinsichtlich Ihrer
Warenwirtschafts-Funktionen verglichen werden.",Nummernkreise definierbar,"Gibt an, ob der Tarif dier Erstellung mehrerer Gutschriften je Rechnung, z.B. bei Rücksendungen in mehreren Teilen, ermoeglicht."
Warenwirtschaft - Funktionen (erweitert),"Tarife, die umfangreiche Warenwirtschaftsfunktionen enthalten, können hier detailliert hinsichtlich Ihrer
Warenwirtschafts-Funktionen verglichen werden.","Optimierte Bearbeitung vieler Artikel (Mehrfachänderung, Massenbearbeitung, Stapelverarbeitungen, Massenänderung)","Gibt an, ob der Tarif eine optimierte Überarbeitung großer Artikelmengen (z.B. in Tabellenform) ermöglicht."
Warenwirtschaft - Funktionen (erweitert),"Tarife, die umfangreiche Warenwirtschaftsfunktionen enthalten, können hier detailliert hinsichtlich Ihrer
Warenwirtschafts-Funktionen verglichen werden.",Produktreservierungen (virtueller Bestand) (ATP),"Gibt an, ob der Tarif je Produkt Reservierungen verwalten kann."
Warenwirtschaft - Funktionen (erweitert),"Tarife, die umfangreiche Warenwirtschaftsfunktionen enthalten, können hier detailliert hinsichtlich Ihrer
Warenwirtschafts-Funktionen verglichen werden.",Rechnungsstellung an EU-Nichtunternehmer ab 2015 (Steuersätze der EU-Länder hinterlegbar),"Ab dem 1. Januar 2015 liegt der Leistungsort bei Telekommunikations-, Rundfunk- und Fernseh- sowie auf elektronischem Weg erbrachten Dienstleistungen an Nichtunternehmer in dem Staat, in dem der Leistungsempfänger ansässig ist oder seinen Wohnsitz oder gewöhnlichen Aufenthaltsort hat."
Warenwirtschaft - Funktionen (erweitert),"Tarife, die umfangreiche Warenwirtschaftsfunktionen enthalten, können hier detailliert hinsichtlich Ihrer
Warenwirtschafts-Funktionen verglichen werden.",Rechnungsstellung bei Lieferung in Drittland (Export),"Ab dem 1. Januar 2015 liegt der Leistungsort bei Telekommunikations-, Rundfunk- und Fernseh- sowie auf elektronischem Weg erbrachten Dienstleistungen an Nichtunternehmer in dem Staat, in dem der Leistungsempfänger ansässig ist oder seinen Wohnsitz oder gewöhnlichen Aufenthaltsort hat."
Warenwirtschaft - Funktionen (erweitert),"Tarife, die umfangreiche Warenwirtschaftsfunktionen enthalten, können hier detailliert hinsichtlich Ihrer
Warenwirtschafts-Funktionen verglichen werden.",Seriennummern-Management,"Gibt an, ob der Tarif die jeweilige Warenwirtschaftsfunktion beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Warenwirtschaft - Funktionen (erweitert),"Tarife, die umfangreiche Warenwirtschaftsfunktionen enthalten, können hier detailliert hinsichtlich Ihrer
Warenwirtschafts-Funktionen verglichen werden.",Statistiken Warenwirtschaft,"Gibt an, ob der Tarif allgemein Statistiken zur Warenwirtschaft beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Warenwirtschaft - Funktionen (erweitert),"Tarife, die umfangreiche Warenwirtschaftsfunktionen enthalten, können hier detailliert hinsichtlich Ihrer
Warenwirtschafts-Funktionen verglichen werden.",Teilinventur - Funktion,"Gibt an, ob der Tarif allgemein Statistiken zur Warenwirtschaft beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Warenwirtschaft - Funktionen (erweitert),"Tarife, die umfangreiche Warenwirtschaftsfunktionen enthalten, können hier detailliert hinsichtlich Ihrer
Warenwirtschafts-Funktionen verglichen werden.",Teillieferungen für Kunden verwaltbar (Teilbestellung),"Gibt an, ob der Tarif Teillieferungen an Ihre Kunden ermöglicht. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Warenwirtschaft - Funktionen (erweitert),"Tarife, die umfangreiche Warenwirtschaftsfunktionen enthalten, können hier detailliert hinsichtlich Ihrer
Warenwirtschafts-Funktionen verglichen werden.",UVP - Verwaltung möglich,"Gibt an, ob der Tarif Teillieferungen an Ihre Kunden ermöglicht. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Warenwirtschaft - Funktionen (erweitert),"Tarife, die umfangreiche Warenwirtschaftsfunktionen enthalten, können hier detailliert hinsichtlich Ihrer
Warenwirtschafts-Funktionen verglichen werden.",Vollinventur - Funktion,"Gibt an, ob der Tarif Teillieferungen an Ihre Kunden ermöglicht. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Warenwirtschaft - Funktionen (erweitert),"Tarife, die umfangreiche Warenwirtschaftsfunktionen enthalten, können hier detailliert hinsichtlich Ihrer
Warenwirtschafts-Funktionen verglichen werden.",Max. Anzahl an Dropship-Lieferanten/ -Adressen,"Gibt an, ob der Tarif Teillieferungen an Ihre Kunden ermöglicht. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Lager & Kommissionierung,,"""Versandt""-Status per Paketscan mittels Barcode","Gibt an, ob ein ""Versandscan"" unterstützt wird, welcher die Bestellung automatisch auf ""versandt"" ändert und Trackinginformationen einliest."
Lager & Kommissionierung,,Automatische Vorgangsaufteilung und Weiterleitung bei Dropshipping/ Streckengeschäft,"Gibt an, ob der Tarif automatische Bestellfreigaben zu Drop Shipping-Partner ermöglicht."
Lager & Kommissionierung,,EAN/ UPC unterstützer Barcode-Pickvorgang,Der Pickvorgang wird durch Scan der Artikel durchgeführt. Dies Erhöht die Fehlertolleranz beim Pickvorgang.
Lager & Kommissionierung,,"Lagerbestandsverschiebung zwischen zwei Lagerstandorten (Lagerumbuchung, Umlagerung)",Der Pickvorgang wird durch Scan der Artikel durchgeführt. Dies Erhöht die Fehlertolleranz beim Pickvorgang.
Lager & Kommissionierung,,Lagerplatz-/ Regal-Verwaltung enthalten,"Gibt an, ob der Tarif eine Lagerverwaltung beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Lager & Kommissionierung,,Pickliste für Picker,"Gibt an, ob der Tarif die jeweilige Warenwirtschaftsfunktion beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Lager & Kommissionierung,,"Verwaltung mehrerer Lagerstandorte/ Depots, /Läger (Lagerverwaltung)","Gibt an, ob der Tarif die Verwaltung mehrerer Lagerstandorte für den Artikelbestand ermöglicht. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Marktplätze/ Portale (erweitert),"Wählen Sie hier die Portale, zu welchen die von Ihnen gesuchte Software eine Schnittstelle
(Bestellübermittlung, Artikelaustausch) besitzt.",Amazon business,
Marktplätze/ Portale (erweitert),"Wählen Sie hier die Portale, zu welchen die von Ihnen gesuchte Software eine Schnittstelle
(Bestellübermittlung, Artikelaustausch) besitzt.",Amazon.de,"Gibt an, ob der Tarif eine funktionsfertige Multichanel-Anbindung an die jeweilige Verkausplatform beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Marktplätze/ Portale (erweitert),"Wählen Sie hier die Portale, zu welchen die von Ihnen gesuchte Software eine Schnittstelle
(Bestellübermittlung, Artikelaustausch) besitzt.",bol.com Marktplatz,"Gibt an, ob der Tarif eine funktionsfertige Multichanel-Anbindung an die jeweilige Verkausplatform beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Marktplätze/ Portale (erweitert),"Wählen Sie hier die Portale, zu welchen die von Ihnen gesuchte Software eine Schnittstelle
(Bestellübermittlung, Artikelaustausch) besitzt.",Crowdfox,"Gibt an, ob der Tarif eine funktionsfertige Multichanel-Anbindung an die jeweilige Verkausplatform beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Marktplätze/ Portale (erweitert),"Wählen Sie hier die Portale, zu welchen die von Ihnen gesuchte Software eine Schnittstelle
(Bestellübermittlung, Artikelaustausch) besitzt.",Dawanda,"Gibt an, ob der Tarif eine funktionsfertige Multichanel-Anbindung an die jeweilige Verkausplatform beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Marktplätze/ Portale (erweitert),"Wählen Sie hier die Portale, zu welchen die von Ihnen gesuchte Software eine Schnittstelle
(Bestellübermittlung, Artikelaustausch) besitzt.",Ebay.co.uk,"Gibt an, ob der Tarif eine funktionsfertige Multichanel-Anbindung an die jeweilige Verkausplatform beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Marktplätze/ Portale (erweitert),"Wählen Sie hier die Portale, zu welchen die von Ihnen gesuchte Software eine Schnittstelle
(Bestellübermittlung, Artikelaustausch) besitzt.",Ebay.com,"Gibt an, ob der Tarif eine funktionsfertige Multichanel-Anbindung an die jeweilige Verkausplatform beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Marktplätze/ Portale (erweitert),"Wählen Sie hier die Portale, zu welchen die von Ihnen gesuchte Software eine Schnittstelle
(Bestellübermittlung, Artikelaustausch) besitzt.",Ebay.de,"Gibt an, ob der Tarif eine funktionsfertige Multichanel-Anbindung an die jeweilige Verkausplatform beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Marktplätze/ Portale (erweitert),"Wählen Sie hier die Portale, zu welchen die von Ihnen gesuchte Software eine Schnittstelle
(Bestellübermittlung, Artikelaustausch) besitzt.",Ebay.fr,"Gibt an, ob der Tarif eine funktionsfertige Multichanel-Anbindung an die jeweilige Verkausplatform beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Marktplätze/ Portale (erweitert),"Wählen Sie hier die Portale, zu welchen die von Ihnen gesuchte Software eine Schnittstelle
(Bestellübermittlung, Artikelaustausch) besitzt.",Ebay.it,"Gibt an, ob der Tarif eine funktionsfertige Multichanel-Anbindung an die jeweilige Verkausplatform beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Marktplätze/ Portale (erweitert),"Wählen Sie hier die Portale, zu welchen die von Ihnen gesuchte Software eine Schnittstelle
(Bestellübermittlung, Artikelaustausch) besitzt.",Ebay.nl,"Gibt an, ob der Tarif eine funktionsfertige Multichanel-Anbindung an die jeweilige Verkausplatform beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Marktplätze/ Portale (erweitert),"Wählen Sie hier die Portale, zu welchen die von Ihnen gesuchte Software eine Schnittstelle
(Bestellübermittlung, Artikelaustausch) besitzt.",Ebay.pl,"Gibt an, ob der Tarif eine funktionsfertige Multichanel-Anbindung an die jeweilige Verkausplatform beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Marktplätze/ Portale (erweitert),"Wählen Sie hier die Portale, zu welchen die von Ihnen gesuchte Software eine Schnittstelle
(Bestellübermittlung, Artikelaustausch) besitzt.",Facebook Shop/ Store - F-Commerce,"Gibt an, ob der Tarif eine funktionsfertige Multichanel-Anbindung an die jeweilige Verkausplatform beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Marktplätze/ Portale (erweitert),"Wählen Sie hier die Portale, zu welchen die von Ihnen gesuchte Software eine Schnittstelle
(Bestellübermittlung, Artikelaustausch) besitzt.",GIMAHHOT,"Gibt an, ob der Tarif eine funktionsfertige Multichanel-Anbindung an die jeweilige Verkausplatform beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Marktplätze/ Portale (erweitert),"Wählen Sie hier die Portale, zu welchen die von Ihnen gesuchte Software eine Schnittstelle
(Bestellübermittlung, Artikelaustausch) besitzt.",hood.de,"Gibt an, ob der Tarif eine funktionsfertige Multichanel-Anbindung an die jeweilige Verkausplatform beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Marktplätze/ Portale (erweitert),"Wählen Sie hier die Portale, zu welchen die von Ihnen gesuchte Software eine Schnittstelle
(Bestellübermittlung, Artikelaustausch) besitzt.",idealo Direktkauf,"Gibt an, ob der Tarif eine funktionsfertige Multichanel-Anbindung an die jeweilige Verkausplatform beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Marktplätze/ Portale (erweitert),"Wählen Sie hier die Portale, zu welchen die von Ihnen gesuchte Software eine Schnittstelle
(Bestellübermittlung, Artikelaustausch) besitzt.",Kauflux.de,"Gibt an, ob der Tarif eine funktionsfertige Multichanel-Anbindung an die jeweilige Verkausplatform beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Marktplätze/ Portale (erweitert),"Wählen Sie hier die Portale, zu welchen die von Ihnen gesuchte Software eine Schnittstelle
(Bestellübermittlung, Artikelaustausch) besitzt.",Laary.eu,"Gibt an, ob der Tarif eine funktionsfertige Multichanel-Anbindung an die jeweilige Verkausplatform beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
